"name","super_class","sys_package"
"cmdb_ci_tomcat_connector","cmdb_ci","9c79296ca920211076daa554cb57d956"
"sys_cs_vendor_client_adapter_configuration","sys_metadata","05d57524a964211076daa554cb57d9a6"
"sn_ti_sighting_search_detail","","8b068223eb120200cb3aa9bcf106fe82"
"sn_sec_core_integration_item","sys_metadata","d7d6e4aec3cb7150b2ce78f9d00131a7"
"sn_vul_calc_risk","sn_vul_calculator","054cdcc2ff200200158bffffffffff94"
"sys_rollback_log0005","syslog0005","dddd6d6ca9a0211076daa554cb57d9a7"
"par_dashboard_conversion_backup","","d6e23928a924211076daa554cb57d954"
"sn_lp_theme_report","sys_metadata","d52bb3b1732210102983fd2927f6a7a7"
"sys_cs_contextual_action","sys_metadata","9ee53d24a964211076daa554cb57d917"
"cmdb_ci_qualifier_manual_ci_endpoint","cmdb_ci_qualifier","9c79296ca920211076daa554cb57d956"
"sp_header_footer","sp_widget","b6de29e0a9e0211076daa554cb57d9c0"
"sn_vdr_risk_asmt_task","planned_task","4c821a2d9f42220030581471367fcf2c"
"sn_lc_m2m_course_item_can_read","","288533960f062010ff5ac8337a767ecb"
"ts_c_29_8","",""
"sys_client_interaction0001","","global"
"sys_app_template_instance","","a7017d6ca9e0211076daa554cb57d913"
"sn_hr_le_activity_status","","532da270dad21200a4656ede91f9331e"
"ais_updatable_field_event","","dcf8a5a8a920211076daa554cb57d938"
"sn_apptmnt_booking_config","","d0f0c1303ba23200ce8a4d72f3efc4ac"
"sn_hr_core_position","","d4ac3fff5b311200a4656ede91f91af2"
"sn_bcp_plan_loss_scenario","","673e501f132e40103423f8fed144b051"
"ts_c_42_1","",""
"sn_cmp_provider_cloud_template","sys_metadata","80d50579eb203200979aa5115206fedd"
"ts_c_34_5","",""
"v_transaction","","16fc2568a9a0211076daa554cb57d9b7"
"cmdb_ci_storage_export","cmdb_ci","9c79296ca920211076daa554cb57d956"
"sys_ui_policy_action","sys_metadata","0c676960a920211076daa554cb57d969"
"sys_grid_canvas","sys_metadata","9c70f1a8a9e0211076daa554cb57d9dc"
"scan_source","","af61fdeca9e0211076daa554cb57d973"
"oauth_requestor_profile","","237829e4a920211076daa554cb57d944"
"contract_rel_contract_sla","","1c8e2960a9e0211076daa554cb57d9fe"
"cmdb_ci_service_business","cmdb_ci_service","9c79296ca920211076daa554cb57d956"
"sn_si_brand_template","sys_metadata","82878663ff123100158bffffffffff67"
"collaborator","","daa82928a920211076daa554cb57d90d"
"nlq_table_guesser_query_log","","08e27528a924211076daa554cb57d93a"
"cmdb_ci_endpoint_sap","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sys_notif_stats","","ffe72924a920211076daa554cb57d95b"
"cmdb_ire_incomplete_payloads0001","","global"
"sn_now_teams_client","","1892de6953421010fa75ddeeff7b1268"
"sn_doc_m2m_html_template_to_block","sys_metadata","6a9ea833b763330088d9bc78ee11a88q"
"cmdb_ci_endpoint_tomcat_war","cmdb_ci_endpoint_inclusion","9c79296ca920211076daa554cb57d956"
"sf_sm_task","sf_sm_flow","b37adb30c3227190b2ce78f9d00131d0"
"cmdb_ci_virtual_desktop","cmdb_ci_vm_object","9c79296ca920211076daa554cb57d956"
"kb_2_kb","","e82d61a8a9a0211076daa554cb57d9cd"
"license_group_has_subscription","","321f2164a9e0211076daa554cb57d941"
"sn_compliance_policy_exception","planned_task","4a3281d053030200d23c9c25911c086f"
"ts_c_63_0","",""
"sn_bom_product_coverage_type_option","","52139130737200103fcae6e24ff6a76f"
"sys_sg_write_back_action_step","sys_metadata","8f292de8a920211076daa554cb57d972"
"sys_sg_action_param_map","sys_metadata","8f292de8a920211076daa554cb57d972"
"comm_channel_slack_channel_chat","comm_channel","adbeaa4a53742300ba5d0ef5d5dc34c2"
"sys_notification","sysrule","e84f6d64a9e0211076daa554cb57d9e8"
"ts_c_65_8","",""
"cmdb_datasource_staleness","sys_metadata","9c79296ca920211076daa554cb57d956"
"sn_hamp_hardware_disposal","","6cd246601b9e0010cf95dd33dd4bcb8a"
"sys_user_has_license","","321f2164a9e0211076daa554cb57d941"
"sn_grc_reg_change_m2m_reg_alert_taxonomy","","23af441bdb7c10100ecb441d139619ff"
"sn_ti_stix2_m2m_object_kill_chain_phase","","8b068223eb120200cb3aa9bcf106fe82"
"cmdb_ci_endpoint_sybase","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sn_ti_attack_vit_count","","8b068223eb120200cb3aa9bcf106fe82"
"sn_rf_record_display_configuration","sys_metadata","30a32ce6c7313010dd7ab6c427c2600e"
"sn_diagram_builder_diagram_action_argument","sys_metadata","1cf7ad026abf3abab12e761ddaa6e9df"
"sn_diagram_builder_node_type_handler","sys_metadata","1cf7ad026abf3abab12e761ddaa6e9df"
"sn_ppt_export_ppt_formatter","","17f405f777210110c974206acd5a9953"
"x_snc_dh_telemetry_activity","","f9c5f6a8dbdb6010a5d284cc29961905"
"sn_fb_wp_spoke_credentials","discovery_credentials","b3d326e393002300cd5c925cf67ffb21"
"discovery_cloud_results","","c1db2dadc3c73d10b2ce78f9d0013145"
"on_call_remove_member","","30d1f5a0a924211076daa554cb57d96b"
"sys_kmf_crypto_purpose","sys_metadata","c515f25b53332300cd1eddeeff7b126e"
"sn_si_edr_runtime_option","","82878663ff123100158bffffffffff67"
"sn_oper_res_service_summary","","c17ec68b532510108722ddeeff7b12d5"
"sn_actsub_subscription_notif_pref","","f4f5fd24a964211076daa554cb57d93e"
"ts_c_15_9","",""
"ts_c_27_6","",""
"sn_ex_sp_pro_weather","","236addd4d75048c1a5f250d73c064976"
"sa_flcon_vpc_flow_log","sa_flow_connector","05db2dadc3c73d10b2ce78f9d0013144"
"sn_now_teams_manifest","","1892de6953421010fa75ddeeff7b1268"
"sys_metric_trigger_level_linear_predictor","sys_metric_trigger_definition_level","d71362338711211065041f473cbb3595"
"sa_m2m_boundary_ep_service","","05db2dadc3c73d10b2ce78f9d0013144"
"promin_ua_mining_tracker","","06572eae87126550efbf1f473cbb353a"
"samp_sw_license_metric_custom","samp_sw_license_metric","4627d3d1c3213110b2ce78f9d0013123"
"fx_rate","","9a58e1a4a920211076daa554cb57d9ea"
"sys_rte_pattern","sys_pattern","82596d2ca920211076daa554cb57d9c1"
"sys_cache_flush","","0a67e960a920211076daa554cb57d943"
"sam_sw_product_lifecycle","","f969256ca920211076daa554cb57d903"
"cmdb_ci_database","cmdb_ci","9c79296ca920211076daa554cb57d956"
"sn_cdm_object_template_version","","1a2ce8260f80001063ae409dc4767e65"
"chat_queue","","9ea82928a920211076daa554cb57d90e"
"sys_product_help_p2s","sys_metadata","0eb86d28a920211076daa554cb57d9a8"
"ts_c_8_5","",""
"sys_flow_log0002","","8cc0f12ca9e0211076daa554cb57d9b2"
"dmn_decision","planned_task","06da24a887d2e910efbf1f473cbb35cf"
"sn_vdr_risk_asmt_risk_area_definition","sn_vdr_risk_asmt_type_definition","4c821a2d9f42220030581471367fcf2c"
"sn_vdr_risk_asmt_m2m_contact_vendor_engagement","","4c821a2d9f42220030581471367fcf2c"
"ts_c_13_9","",""
"sys_recipient_notif_preference","","0ef7e924a920211076daa554cb57d94d"
"cmdb_ci_appl_doc_brava_proc","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"sn_sec_cmn_scanner_rate_limit","sys_metadata","f38c97005301120034c69816a11c081d"
"ts_c_28_5","",""
"sys_notification_execution0000","","global"
"sys_script_adapter_rule","sys_adapter_rule","9e0f2924a9e0211076daa554cb57d99d"
"sn_hr_workday_adv_total_rewards_template_setup","","1575864a1b8de41050d621b5ec4bcbe1"
"content_block_static","content_block","5f1d21a8a9a0211076daa554cb57d94c"
"content_block_programmatic","content_block","5f1d21a8a9a0211076daa554cb57d94c"
"license_family","","321f2164a9e0211076daa554cb57d941"
"sys_sg_applet_launcher","sys_metadata","03292de8a920211076daa554cb57d98d"
"syslog_cancellation0001","","global"
"sn_risk_advanced_risk_assessment_instance_response","","7443d9ba7373230055e9d8b0caf6a7b0"
"ip_exclusion","","731ee5eca9a0211076daa554cb57d984"
"sd_skills","sys_metadata","07f2b49d578323006e04aa65ef94f947"
"sys_cs_click_metrics0002","","05d57524a964211076daa554cb57d9a6"
"benefit_plan_breakdown","","48aaa4e487d2e910efbf1f473cbb350b"
"sn_risk_advanced_non_financial_impact_approval_threshold","sn_risk_advanced_approval_threshold","7443d9ba7373230055e9d8b0caf6a7b0"
"sn_bom_b2b_operating_instruction","","52139130737200103fcae6e24ff6a76f"
"comm_task","task","8dfe92d95373030029200ef5d5dc348a"
"sn_bom_investment_account","sn_bom_financial_account","52139130737200103fcae6e24ff6a76f"
"sn_csm_case_types_product_service_rel","","8ba29585872633003c1c8467a7cb0be4"
"sys_repo_removed_files","","9b68e9a4a920211076daa554cb57d9ef"
"sys_claim","","9b68e9a4a920211076daa554cb57d9ef"
"cmdb_ci_endpoint_sim_inc","cmdb_ci_endpoint_inclusion","9c79296ca920211076daa554cb57d956"
"ts_c_1_3","",""
"sn_ti_stix2_m2m_malware_malware_type","","8b068223eb120200cb3aa9bcf106fe82"
"sn_mh_insight_widget_option","sp_instance","d20a85536b30011024ca2421ee44affa"
"cmdb_ci_computer","cmdb_ci_hardware","9c79296ca920211076daa554cb57d956"
"sn_itom_pattern_to_context","sys_metadata","06a71b1367e4130051c9027e2685ef1e"
"cmdb_multisource_recomp_task_ci","","9c79296ca920211076daa554cb57d956"
"service_entitlement","","83c10bdc875e2910efbf1f473cbb358a"
"sys_cs_custom_control_topic_node_execution","","05d57524a964211076daa554cb57d9a6"
"sys_analytics_logger_field","var_dictionary","9fde69e0a9e0211076daa554cb57d916"
"sn_capi_rt_rel","sys_metadata","0f7325250b21220033bc05ae37673a53"
"ecc_event0004","","dddd6d6ca9a0211076daa554cb57d9a7"
"sp_metatag_variable","sys_metadata","b6de29e0a9e0211076daa554cb57d9c0"
"sys_cs_collab_record","","53b1b0e79761011018b2fa98c253afcc"
"mp_document","","d80a47549712e910da6cdc04a253afb4"
"sys_app_template_page_type","sys_metadata","a7017d6ca9e0211076daa554cb57d913"
"sn_grc_metric_threshold","","09bd46de537f20104f3eddeeff7b124b"
"sys_upgrade_blame","","f6072120a920211076daa554cb57d90a"
"ais_index_queue_stats","","dcf8a5a8a920211076daa554cb57d938"
"zing_to_ais_configuration","sys_metadata","dcf8a5a8a920211076daa554cb57d938"
"cmdb_ci_apache_web_server","cmdb_ci_web_server","9c79296ca920211076daa554cb57d956"
"sys_ui_extension_point","sys_metadata","1c2d61a8a9a0211076daa554cb57d97c"
"sn_ex_sp_activity_user_criteria_mtom","","4249e63a28d54d61bb6fbf61fd86cccb"
"sys_activity0004","","834d21e8a9a0211076daa554cb57d933"
"sys_cs_auto_resolution_intent_topic_map","","6756bda4a964211076daa554cb57d98e"
"sys_cs_auto_resolution_reminder","","6756bda4a964211076daa554cb57d98e"
"sn_pp_signal_user_config","sys_metadata","31e8684cb9c59110dcb7bdfe03456d30"
"oauth_oidc_entity","oauth_entity","237829e4a920211076daa554cb57d944"
"sn_jny_journey_recommended_learning","","70b67750c7010110eadc357098c26026"
"sn_sec_cmn_os_group","","f38c97005301120034c69816a11c081d"
"cmdb_ci_translation_rule","cmdb_ci","9c79296ca920211076daa554cb57d956"
"contract_rel_user","","1c8e2960a9e0211076daa554cb57d9fe"
"ts_c_43_5","",""
"sn_communities_permission_details","sys_metadata","10809a9edb866200b1f6f78eaf961904"
"m2m_document_collection","","56a9c7d09712e910da6cdc04a253afd0"
"asset_property","","b87ce5a4a9a0211076daa554cb57d974"
"sys_flow_subflow_plan_chunk","","8cc0f12ca9e0211076daa554cb57d9b2"
"sys_user_skill_history","","b2b143dc875e2910efbf1f473cbb35fb"
"sn_audit_advanced_m2m_unit_business_application","","b9ec3f5e403c141090a6896e0269e961"
"sn_communities_topic","","10809a9edb866200b1f6f78eaf961904"
"ts_c_10_7","",""
"sn_grc_ind_template_plugin_mapping_details","","0baf52c8733510100d72a56a4cf6a7be"
"cmdb_ci_appl_kafka_broker","cmdb_ci_appl","ae99d84b2320330006c0110d96bf65b3"
"sn_csm_consumer_profile","","83c10bdc875e2910efbf1f473cbb358a"
"sn_vul_solution","","054cdcc2ff200200158bffffffffff94"
"sys_hub_flow_designer_co_template","sys_metadata","e4d0392ca9e0211076daa554cb57d9f5"
"ts_c_23_7","",""
"sn_ex_sp_pro_ec_upcoming_events","","236addd4d75048c1a5f250d73c064976"
"open_nlu_predict_log0005","syslog0005","b3e57d24a964211076daa554cb57d9bb"
"sp_css","sys_metadata","b6de29e0a9e0211076daa554cb57d9c0"
"st_sys_design_system_icon","","550239e0a924211076daa554cb57d949"
"cmdb_ci_interconnect_instance","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"sn_hr_er_allegation","","0fcd4ba63b910010d901655593efc4fd"
"ais_rule_action","sys_metadata","dcf8a5a8a920211076daa554cb57d938"
"itfm_plan_item_execution","","3c0be82c87d2e910efbf1f473cbb356c"
"sys_metric_trigger_definition_level","sys_metadata","d71362338711211065041f473cbb3595"
"sn_ent_model_classification_source","","7e67d4ff091b4110f87739da6a8d8c7d"
"sn_customercentral_cust_info_config","sys_metadata","7a9ab70373830010e37d71ef64f6a78b"
"sys_app_category","sys_metadata","91372d20a920211076daa554cb57d9fe"
"cmdb_ci_postgresql_schema","cmdb_ci_db_catalog","ae99d84b2320330006c0110d96bf65b3"
"sn_grc_issue_page_configuration","sys_metadata","5c373d0973012010ec95d11ee2f6a7df"
"sys_email_digest_user_pref","","345861a4a920211076daa554cb57d9d6"
"sys_ux_composite_data_filter","sys_metadata","5d5da1e8a9a0211076daa554cb57d9a5"
"sn_hr_core_college_savings_plan","","d4ac3fff5b311200a4656ede91f91af2"
"ts_c_70_2","",""
"spotlight_job_log_row0000","syslog0000","5e6769e687922550efbf1f473cbb3509"
"cmdb_ci_scanner","cmdb_ci_imaging_hardware","9c79296ca920211076daa554cb57d956"
"sn_jny_journey_quick_link","","70b67750c7010110eadc357098c26026"
"sn_jny_m2m_journey_config_quick_link","","70b67750c7010110eadc357098c26026"
"clm_condition_checker","sys_metadata","548e2960a9e0211076daa554cb57d9ff"
"stage_set_entry","","347ce5a4a9a0211076daa554cb57d975"
"proc_po_item","","b18f5a20872e3d50efbf1f473cbb3514"
"sn_vul_detection_key_config","","054cdcc2ff200200158bffffffffff94"
"backlog_definition","agile_filter_definition","03d1721587332550efbf1f473cbb35bf"
"cmdb_ci_kafka_cluster_node","cmdb_ci_cluster_node","ae99d84b2320330006c0110d96bf65b3"
"cmdb_ci_service_calculated","cmdb_ci_service_discovered","a5b13d60a924211076daa554cb57d949"
"v_index_creator","","55c8e168a920211076daa554cb57d996"
"ts_v4_18_8","","global"
"ts_v4_18_6","","global"
"sys_flow_catalog_trigger","sys_flow_trigger","20d0392ca9e0211076daa554cb57d9f6"
"v_on_call","","30d1f5a0a924211076daa554cb57d96b"
"sn_invst_pln_invst_funding_entity","","f220fdbd5fad201048b8ea552f466620"
"sn_oper_res_m2m_scenario_event","","c17ec68b532510108722ddeeff7b12d5"
"sn_hr_oracle_adv_holiday_calendar","","e301a964eb61301025bdb4bc1a5228ff"
"sys_auth_profile_basic","sys_auth_profile","fe972da0a920211076daa554cb57d937"
"ts_c_12_9","",""
"sn_doc_processor_document","","7081ab66c33530109956db85a840dd8c"
"cmdb_ci_appl_now_app_comp","cmdb_ci_appl_now_app","9c79296ca920211076daa554cb57d956"
"notify_participant","","76f4e9e697966550da6cdc04a253af1b"
"sn_hr_integrations_worker_profile","sn_hr_integrations_staging","aaa655c19f0322003be01050a57fcf65"
"sys_ux_data_broker","sys_metadata","16082164a920211076daa554cb57d9ff"
"ts_c_55_6","",""
"sys_attachment_doc","","4217e120a920211076daa554cb57d9a4"
"sys_query_pattern","sys_pattern","161dad68a9a0211076daa554cb57d9ba"
"universal_request_route_conf","sys_metadata","c1ddba4773b10010cbb654eb7df6a76b"
"sn_irm_shared_cmn_licensable_application_family","","ff9114e3530001101d7dddeeff7b12d0"
"sn_vul_calculator_group","sn_sec_cmn_calculator_group","054cdcc2ff200200158bffffffffff94"
"kb_feedback","","e82d61a8a9a0211076daa554cb57d9cd"
"discovery_perf_metric_probe_sensor_rollup","","c1db2dadc3c73d10b2ce78f9d0013145"
"sys_sg_ui_rule_trigger","sys_metadata","5639612ca920211076daa554cb57d9c9"
"svc_rel_assoc","","9c79296ca920211076daa554cb57d956"
"sn_sec_cmn_integration_process","","f38c97005301120034c69816a11c081d"
"sn_grc_workspace_state_transition_condition","sttrm_transition_condition","5c373d0973012010ec95d11ee2f6a7df"
"sn_bom_standing_order","","52139130737200103fcae6e24ff6a76f"
"sn_hr_core_case_payroll","sn_hr_core_case","d4ac3fff5b311200a4656ede91f91af2"
"sys_rte_transformer_definition","sys_metadata","82596d2ca920211076daa554cb57d9c1"
"cmdb_ci_hyper_v_network","cmdb_ci_hyper_v_object","9c79296ca920211076daa554cb57d956"
"ts_c_36_1","",""
"sys_cluster_message","","0a67e960a920211076daa554cb57d943"
"sc_cat_item_children","sys_metadata","cc6da5e8a9a0211076daa554cb57d90e"
"v_st_walkup_appt_timeslots","","1da803b9b3b10300f686a72256a8dcbc"
"dynamic_scheduling_config","","3360273cc3227190b2ce78f9d00131ee"
"appsec_isc_event_configuration","","df61fdeca9e0211076daa554cb57d95d"
"ts_c_66_3","",""
"sa_simulation_entry_points","","05db2dadc3c73d10b2ce78f9d0013144"
"sn_hr_core_badge","sys_metadata","d4ac3fff5b311200a4656ede91f91af2"
"sla_offline_update","","966ead20a9e0211076daa554cb57d968"
"gsw_change_log","sys_metadata","5f4ef4ed9f401200b18a7feea57fcfbe"
"sn_grc_m2m_audience_filter","","53f81621cb200200829cf865734c9c58"
"cmdb_baseline_entry","","9c79296ca920211076daa554cb57d956"
"ts_c_8_4","",""
"sc_wizard","sys_metadata","42c23de4a924211076daa554cb57d995"
"ts_c_71_6","",""
"sys_operational_toggle_level","sys_metadata","5ad8e968a920211076daa554cb57d92b"
"sys_cs_timer_event","sysauto","05d57524a964211076daa554cb57d9a6"
"sn_workday_hr_spke_connection_details","","133e9dacdb910010ea4494d9db961988"
"sys_aw_list_category","sys_metadata","96f1f1e0a924211076daa554cb57d98f"
"dscy_swtch_partition","dscy_net_base","9c79296ca920211076daa554cb57d956"
"ts_c_28_7","",""
"sn_bia_category_result","","d913c81313ea40103423f8fed144b044"
"sn_sec_cmn_background_job_category","","f38c97005301120034c69816a11c081d"
"automation_error_discovery_msg","automation_error_msg","8f2ae86d9f323200a0d5b10f842e709b"
"sn_ins_claim_participant","sn_customerservice_related_party","6f661ec96b230110068b7b412e44af9f"
"content_block","sys_metadata","5f1d21a8a9a0211076daa554cb57d94c"
"content_block_sized","content_block","5f1d21a8a9a0211076daa554cb57d94c"
"universal_request_transfer_mapping","sys_metadata","c1ddba4773b10010cbb654eb7df6a76b"
"sn_esg_m2m_goal_citation","","1b6502f1b38070102fd4ea5b86a8dc23"
"pa_job_log_rows0000","syslog0000","6b203d28a9e0211076daa554cb57d9a2"
"protected_table_log","syslog","5f3335a8a924211076daa554cb57d961"
"contact_default_override","sys_metadata","4a3d692a971a6550da6cdc04a253af2f"
"long_runner_poll","","731ee5eca9a0211076daa554cb57d984"
"sn_cstone_spoke_to_do_staging_table","sys_import_set_row","6566dbf11b56c010e2e2fdd2cd4bcb29"
"m2m_map_page_map_marker","sys_metadata","fe5d25e8a9a0211076daa554cb57d989"
"cmdb_ci_endpoint_nntp","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sc_cat_item_location_no_mtom","sys_metadata","cc6da5e8a9a0211076daa554cb57d90e"
"sn_cdm_snapshot","","1a2ce8260f80001063ae409dc4767e65"
"sn_hr_core_email_content","sys_metadata","d4ac3fff5b311200a4656ede91f91af2"
"sn_ja_plan","","81a78882532210108ccbddeeff7b128d"
"imp_location","sys_import_set_row","838c21e4a9a0211076daa554cb57d93f"
"sn_asc_user_stg","","95ce73733bd11010d901655593efc495"
"samp_sw_ent_consumption_rule","","4627d3d1c3213110b2ce78f9d0013123"
"cmdb_ci_endpoint_jms_flow","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"ts_c_17_0","",""
"sys_atf_modified_record_m2m","","36beada0a9e0211076daa554cb57d98d"
"sys_flow_step_definition","sys_metadata","17c0f52ca9e0211076daa554cb57d95f"
"cmdb_ci_ot_opc_client","cmdb_ci_ot_supervisory","ae99d84b2320330006c0110d96bf65b3"
"sys_repo_stash","sys_remote_update_set","7dc82568a920211076daa554cb57d990"
"sn_comp_asmt_doc_assessment","","f2f0d40153822200c62e8e56a11c0835"
"cmdb_ci_hyper_v_object","cmdb_ci_vm_object","9c79296ca920211076daa554cb57d956"
"par_dashboard_filter","","d6e23928a924211076daa554cb57d954"
"ts_c_53_4","",""
"sys_cs_provider_application","sys_metadata","9ee53d24a964211076daa554cb57d917"
"ts_v4_30_8","","global"
"ts_c_25_8","",""
"project_time_category","sys_metadata","8caaa4e487d2e910efbf1f473cbb350b"
"sys_app_template_permit_rule","sys_metadata","a7017d6ca9e0211076daa554cb57d913"
"sn_esg_emission_activity","","1b6502f1b38070102fd4ea5b86a8dc23"
"sn_audit_report_template","","c9b99624c3030200dd921a4112d3aec9"
"sys_analytics_data_points_error","","a039ade8a920211076daa554cb57d9db"
"discovery_range_item","sys_metadata","731ee5eca9a0211076daa554cb57d984"
"ts_c_58_1","",""
"sn_kronos_spoke_time_off_request_details","sys_import_set_row","2624e6cc1b2a8810e2e2fdd2cd4bcba3"
"sys_activity0008","","834d21e8a9a0211076daa554cb57d933"
"sn_uni_task_config","sys_metadata","e09af33a533d10103a80ddeeff7b1247"
"sn_pw_scenario_pm_portfolio_scenario_funding","","a51435d15b320010ab54aca43381c75f"
"discovery_sensor_probe","sys_metadata","c1db2dadc3c73d10b2ce78f9d0013145"
"sn_grc_pa_advanced_entity_document_controls","","3438b08bb70333001be2fe08ee11a958"
"oauth_jwt_claims","sys_metadata","237829e4a920211076daa554cb57d944"
"jwt_claim_validation","sys_metadata","237829e4a920211076daa554cb57d944"
"oauth_entity_profile","sys_metadata","237829e4a920211076daa554cb57d944"
"cmdb_ci_cluster_node","cmdb_ci","9c79296ca920211076daa554cb57d956"
"sn_crisis_ebn_record_type","","a99e186cdba36010af0964b813961961"
"sn_grc_issue_rating","","53f81621cb200200829cf865734c9c58"
"sn_diagram_builder_node_connector","sys_metadata","1cf7ad026abf3abab12e761ddaa6e9df"
"sys_table_shard","","64a7ada0a920211076daa554cb57d9c6"
"sn_cd_audience","sys_metadata","b26210490b7203008cd6e7ae37673a6a"
"sys_flow_report_doc_chunk","","8cc0f12ca9e0211076daa554cb57d9b2"
"cmdb_ci_vcenter_datastore_disk","cmdb_ci","9c79296ca920211076daa554cb57d956"
"sys_hub_flow_input","var_dictionary","e4d0392ca9e0211076daa554cb57d9f5"
"license_has_app","","321f2164a9e0211076daa554cb57d941"
"ts_c_60_6","",""
"sys_search_facet_event","","18f8a5a8a920211076daa554cb57d939"
"sys_querystat","","b8176120a920211076daa554cb57d9a3"
"sys_ux_app_property","sys_metadata","ed08ed24a920211076daa554cb57d9c6"
"itfm_planner","","3c0be82c87d2e910efbf1f473cbb356c"
"sn_ent_wearable_asset","sn_ent_asset","7e67d4ff091b4110f87739da6a8d8c7d"
"sn_risk_advanced_residual_assessment_matrix","sys_metadata","7443d9ba7373230055e9d8b0caf6a7b0"
"sysrule","sys_metadata","61376d20a920211076daa554cb57d99b"
"temp_cmdb_ci_disk","","9c79296ca920211076daa554cb57d956"
"sn_sec_cmn_rest_integration","sn_sec_cmn_integration","f38c97005301120034c69816a11c081d"
"pwd_map_request_to_verification","","3c7035a8a9e0211076daa554cb57d9c5"
"pwd_active_question","","3c7035a8a9e0211076daa554cb57d9c5"
"piwb_sa_stage_task","piwb_sa_task_base","3c74216697966550da6cdc04a253afa6"
"sn_safe_story","rm_story","47924cc19f320300730e5bb0657fcfae"
"sn_sec_cmn_whois_contact","sn_sec_cmn_enrichment_data_base","f38c97005301120034c69816a11c081d"
"promin_arc","","06572eae87126550efbf1f473cbb353a"
"cmdb_multisource_query","sys_metadata","9c79296ca920211076daa554cb57d956"
"cmdb_ci_sun_ldap_dir_server","cmdb_ci_infra_service","9c79296ca920211076daa554cb57d956"
"sn_ti_cve_vul_count","","8b068223eb120200cb3aa9bcf106fe82"
"cmdb_qb_result_base","","9c79296ca920211076daa554cb57d956"
"sys_impex_map","sys_metadata","69a721e0a920211076daa554cb57d92d"
"vtb_board_label","","1da8a528a920211076daa554cb57d91b"
"sn_ppt_export_ppt_formatter_mapping","","17f405f777210110c974206acd5a9953"
"sc_ic_task_assign_defn_staging","sys_metadata","f0bd216ca9a0211076daa554cb57d978"
"sn_grc_m2m_enrichment_query_cmdb_group","","53f81621cb200200829cf865734c9c58"
"sn_grc_pci_co_staging","sn_grc_cim_common_staging","f2bfb85387cd455046098556cebb353e"
"cmdb_ci_ot_industrial_3d_printer","cmdb_ci_ot_control","ae99d84b2320330006c0110d96bf65b3"
"cmdb_ci_endpoint_extnetwork","cmdb_ci_endpoint","9c79296ca920211076daa554cb57d956"
"sys_flow_trigger_plan","","20d0392ca9e0211076daa554cb57d9f6"
"sa_dw_business_service","","05db2dadc3c73d10b2ce78f9d0013144"
"sys_rollback_log0000","syslog0000","dddd6d6ca9a0211076daa554cb57d9a7"
"sn_oper_res_scenario_analysis","planned_task","c17ec68b532510108722ddeeff7b12d5"
"sys_hub_input_scripts","","e4d0392ca9e0211076daa554cb57d9f5"
"sn_ti_mitre_view_profile","","8b068223eb120200cb3aa9bcf106fe82"
"sn_vdr_risk_asmt_issue","sn_grc_issue","4c821a2d9f42220030581471367fcf2c"
"sn_communities_search_log","","10809a9edb866200b1f6f78eaf961904"
"sys_email_filter","sys_metadata","2df7a924a920211076daa554cb57d9d0"
"ts_c_59_3","",""
"sn_ti_stix2_threat_actor_role","","8b068223eb120200cb3aa9bcf106fe82"
"sn_csm_service_organization_external_staff","sys_user","bf0e6d00b3230010700b4d43c6a8dc2d"
"mid_profile_config","","1c0e2daca9a0211076daa554cb57d9f8"
"sn_hr_le_type","sys_metadata","532da270dad21200a4656ede91f9331e"
"sn_fedtables_speaking_proficiency","","e83ff337531300102b2fddeeff7b1204"
"cmdb_ci_appl_biztalk_orch","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"sn_csm_service_organization_member","","bf0e6d00b3230010700b4d43c6a8dc2d"
"samp_entitlement_result","","4627d3d1c3213110b2ce78f9d0013123"
"sn_sre_user_predicted_skill","","d83a865473220010dd6131ff2ef6a7c7"
"discovery_queue","","731ee5eca9a0211076daa554cb57d984"
"sn_ex_sp_pro_ec_popular_topics","","236addd4d75048c1a5f250d73c064976"
"ts_c_62_4","",""
"ts_v4_48_0","","global"
"sys_calendar","sys_metadata","d637ad20a920211076daa554cb57d976"
"sys_sg_input_type","sys_metadata","2e39a12ca920211076daa554cb57d924"
"baseline_core","","48aaa4e487d2e910efbf1f473cbb350b"
"sn_ihub_integration_instance","sys_metadata","4e523964a924211076daa554cb57d995"
"sn_shift_planning_event","","e2a8b62b0f633300717cc562ff767e16"
"cmdb_ci_flow_automation","cmdb_ci_automation","ae99d84b2320330006c0110d96bf65b3"
"cmdb_ci_appl_ibm_ctg","cmdb_ci_appl","9c79296ca920211076daa554cb57d956"
"sn_hr_core_employee_union_membership","","d4ac3fff5b311200a4656ede91f91af2"
"cmdb_health_scorecard_group_threshold","sys_metadata","9c79296ca920211076daa554cb57d956"
"cmdb_ci_topic_inc_ep","cmdb_ci_endpoint_inclusion","ae99d84b2320330006c0110d96bf65b3"
"sn_gamification_rule","sys_metadata","6b902666b3023200e408c75f26a8dcf4"
